0.38671875	6.1634241597935905e-3	8.351878499026232e-3	3.581882187414313e-3	3.906250000000026e-3	9.478259442372655e-3	9.386451088116666e-3	1.799081404075872e-2	7.344727064838412e-2	1.2890332735313533e-2	6.112003462498491e-3	1.072828342185408e-2	3.906249999999885e-3	5.65672982121344e-3	9.036661039876078e-3	1.0161004941186507e-2	8.73464053710865e-3	1.1272705125196906e-2	3.1450741844011266e-3	2.331319326465095e-3	3.9062499999999757e-3	3.970661059229528e-3	7.361803315044949e-3	1.7021038473588393e-2	1.136574128370048e-2	1.1498131974251863e-2	1.8566826183798052e-3	6.405061464965254e-3	3.906250000000024e-3	4.960217945577949e-3	4.668924920418511e-3	1.3868385085543895e-2	3.90625e-3	1.3868385085543661e-2	4.668924920418289e-3	4.9602179455787605e-3	3.90625000000012e-3	6.405061464965929e-3	1.8566826183791971e-3	1.1498131974251596e-2	1.1365741283700517e-2	1.702103847358812e-2	7.361803315044625e-3	3.970661059229729e-3	3.9062499999998755e-3	2.331319326464765e-3	3.145074184401112e-3	1.1272705125196856e-2	8.734640537108256e-3	1.0161004941186578e-2	9.036661039875556e-3	5.656729821213305e-3	3.906250000000442e-3	1.072828342185406e-2	6.112003462498917e-3	1.2890332735313446e-2	7.344727064838388e-2	1.7990814040758862e-2	9.386451088116168e-3	9.478259442372731e-3	3.9062500000003825e-3	3.581882187415258e-3	8.351878499025607e-3	6.163424159793183e-3	
6.093652019874753e-3	7.46178098038396e-3	1.0512733939176146e-2	7.895614819872008e-3	9.395190449591964e-3	1.7947970047689537e-2	2.312230574657223e-2	4.920907572692305e-2	0.2045711605098159	3.461860791623967e-2	1.8229812986223743e-2	1.8462263781909703e-2	1.0529301458875264e-2	1.1542951564096364e-2	1.34711099111202e-2	1.708362341764033e-2	1.1484602708230941e-2	1.2126218545221494e-2	1.8832539836480258e-3	1.9992047250571472e-3	1.6703856950576995e-3	6.169116721292063e-3	8.75578031168713e-3	2.2055855041905124e-2	1.4169885997815528e-2	9.972193358956518e-3	1.087390391617622e-3	7.462797271471674e-3	5.394383500507962e-3	6.300793189656799e-3	4.352547129551832e-3	1.675927413860414e-2	4.508637070147393e-3	1.1010020013116217e-2	4.702728730697e-3	3.4034304462260707e-3	2.921313897978654e-3	5.065370090907277e-3	3.1067386091321544e-3	1.3093301576920251e-2	8.871276747161224e-3	1.4694699272182657e-2	7.576552593722259e-3	3.475655934356261e-3	5.071680485240615e-3	2.8306565081659472e-3	4.8441490348942245e-3	1.1251513848849634e-2	6.54272360303645e-3	7.591183844628774e-3	6.782286907567189e-3	3.7753111756038717e-3	2.8766713333129496e-3	9.482229613713167e-3	3.519528470727715e-3	7.235686002291406e-3	4.3882397764350635e-2	1.223326632825726e-2	7.358015014773454e-3	9.274796971789515e-3	2.6709649866317057e-3	2.7664427427461645e-3	7.214382201308422e-3	9.04151250572627e-3	
6.460512785102016e-3	9.825230221514703e-3	1.1318609335619408e-2	1.2439336064667246e-2	1.5982292536037248e-2	1.575296413303242e-2	2.786305190323365e-2	6.42792200448265e-2	0.25935847188294237	4.0432657011537074e-2	2.2189734980325723e-2	1.1871802589552918e-2	1.0235382793968241e-2	4.666585167414848e-3	4.690889884833283e-3	1.6183778432014767e-2	3.5558992601410426e-2	9.805823848583027e-3	1.063862806447217e-2	9.070630444900458e-3	1.0173520382459385e-2	3.1553170048555642e-3	1.0446407440239823e-2	2.6178504179564105e-2	2.354854254770426e-2	1.6972219168792792e-2	7.690829953638727e-3	8.950267817120659e-3	3.3135813231137787e-3	6.818830444245177e-3	9.83692581739182e-3	2.1256801638774095e-2	4.7192019578919464e-3	1.4363607701676589e-2	5.7055013323479295e-3	8.1270123457085e-3	6.5792028893173074e-3	9.703395404025407e-3	2.252985034890912e-3	1.339473712558941e-2	1.056862446659349e-2	1.0181157764116561e-2	2.9173655958797265e-3	4.418626257786228e-3	4.975777540893061e-3	5.3368016648172555e-3	1.5479458324815334e-3	1.754960175316234e-2	7.766924145284685e-3	7.323922864254202e-3	1.1710656701588155e-2	6.2808080774179815e-3	3.980196894893181e-3	8.281641759945464e-3	4.790689069711928e-3	1.0411254333667722e-2	3.4650810316918225e-2	7.57081675247357e-3	6.5367215696084365e-3	4.48763259473816e-3	9.240705862043988e-3	9.444668246064948e-3	1.5721965144415602e-2	2.85853324937875e-3	
9.262676637994644e-3	1.3084410768246324e-2	1.025128104823109e-2	1.2634554083712871e-2	1.4777749715896986e-2	1.4586047806803785e-2	1.8663356628699484e-2	3.200519681004534e-2	6.670284825835082e-2	8.368959522074332e-3	1.5530332412016309e-2	2.76514918540721e-2	2.929942520935866e-2	4.332499107583523e-2	6.702887735714101e-2	0.18746891382308256	0.2913978894803034	7.772602465321031e-2	4.726742063645873e-2	3.4596024565062215e-2	2.8163396783294287e-2	1.456619343875783e-2	1.3893541565470261e-2	3.315182606601232e-2	4.573092301521793e-2	2.9442243945986817e-2	1.8362079916290668e-2	1.8279731990431074e-2	1.1738688622127492e-2	1.4575777175048687e-2	1.749557749800667e-2	3.2375562916167167e-2	7.614860853316394e-3	1.8527739078668563e-2	1.068299356347063e-2	1.2317361796247157e-2	9.624182767155251e-3	1.3891533080648086e-2	6.4336797276960895e-3	1.8132016618844383e-2	1.3797535715362418e-2	5.4834190312740725e-3	1.6692800190941533e-3	6.390593750220279e-3	8.914819348701574e-3	9.312335864875279e-3	4.9992493180466896e-3	2.161418327712114e-2	1.0996035260354437e-2	7.364735912167523e-3	1.4288040750174032e-2	8.051934315013939e-3	6.406971961663843e-3	6.5399539265375084e-3	6.623939057283462e-3	1.1913348158442237e-2	2.7204232967692202e-2	1.0230486273505675e-2	1.027320708724295e-2	8.051106545836113e-3	1.277148186421627e-2	1.3088460522539811e-2	2.013752367683343e-2	3.6080642716079915e-3	
8.085715285049977e-4	4.536402009047336e-3	6.190530712571298e-3	3.182376350373825e-3	4.4675110350275125e-3	3.992500225107684e-3	3.1306726728622864e-3	1.0817244441742056e-2	4.7721404800618906e-2	8.0546802666724e-3	6.195371233867536e-3	5.72296726090539e-3	5.206942768789412e-3	3.4963682102133065e-3	1.324276899276338e-2	2.220268943940626e-2	4.548027597422414e-2	2.047752136742861e-2	1.4117185700432182e-2	1.0724610573088695e-2	1.2260788143089781e-2	2.203802644213188e-2	3.689276268515208e-2	0.11445015195840767	7.901443429948182e-2	3.1705864496915565e-2	1.6302630601236406e-2	1.6579629731694658e-2	9.801972729698601e-3	1.2640910887374169e-2	1.3310681830010938e-2	4.066358616966545e-2	5.8229200189716356e-3	1.0874747288315134e-2	5.13728317182991e-3	5.887295787625689e-3	4.076711685928833e-3	7.897377030330987e-3	2.636124810698734e-3	2.0818649411479293e-2	7.754457338325771e-3	7.851848073675087e-3	3.777205780738287e-3	1.7992161931445587e-3	5.837738774698126e-3	4.770592061660244e-3	4.538716525073958e-3	2.031289959677715e-2	5.460252870153448e-3	4.3706759031477875e-3	8.695921300382353e-3	3.244554550278842e-3	7.77001435076979e-4	7.125866477134186e-3	6.978745880135433e-4	6.618441401633877e-3	2.09513014910361e-2	5.768686278481253e-3	4.79273854251081e-3	5.144714244792393e-3	5.853208958674558e-3	5.993595789534957e-3	1.3486150365612778e-2	5.5032454449279325e-3	
7.689943197834679e-3	4.0921285416149885e-3	1.3715805474590942e-2	9.788107393923723e-3	1.0509189478497735e-2	7.116068424580502e-3	9.291179543570173e-3	8.173657000486563e-3	3.907706412027307e-2	1.4190539615158163e-2	1.2495069446421302e-2	6.580814181769626e-3	1.3317553097037157e-2	1.426602273434906e-2	2.6279610194278845e-2	2.4573580064337002e-2	1.0588866405897969e-2	1.716750144948879e-2	1.6919401962138522e-2	2.5625452798178128e-2	3.36195545786013e-2	4.152213440715004e-2	6.939023449576062e-2	0.24362020997930445	0.17195570479658684	6.078294084949908e-2	3.931234802682366e-2	2.4301795897123193e-2	2.2513363095387425e-2	1.4294884981827781e-2	4.705461313854961e-3	5.25125733988006e-2	2.9482591579675508e-2	1.319551908011496e-2	1.1282447850242678e-2	1.1760615532992633e-2	1.3751354051732343e-2	8.541655971818484e-3	1.0556973179408374e-2	2.25509240955325e-2	3.612011627042964e-3	1.681956514158373e-2	1.1888125893121963e-2	9.760812145843685e-3	5.109926578109444e-3	3.6917025156473077e-3	9.209293210824072e-3	2.559295178310142e-2	3.8457441594782005e-3	1.0469047318047722e-2	7.797105740826836e-3	8.18317824610434e-3	7.043618548992968e-3	1.439078320107033e-2	7.185620405610173e-3	8.284822022410262e-3	2.2120291458027967e-2	3.5785631820700347e-3	2.7966010497910633e-3	6.067418240111488e-3	4.496920970161452e-3	4.170063871392205e-3	8.885983398950092e-3	1.3798080638676722e-2	
6.524377478312829e-3	2.7546443786629943e-3	1.2343894519427766e-2	8.641953488541975e-3	9.530677975923703e-3	4.7095860827675445e-3	7.756408164066017e-3	7.323757071526891e-3	2.8425902032653105e-2	9.701682739189931e-3	7.999609430895007e-3	2.414931757695343e-3	8.190253418081602e-3	9.074046515078392e-3	2.1724037385953552e-2	1.4202939037168004e-2	9.788990220901307e-3	1.340500006076644e-2	7.684985204380543e-3	1.3405288866888286e-2	1.617031273985655e-2	1.6282948930378578e-2	2.0797502962014575e-2	6.540288081488206e-2	3.4218841325683834e-2	4.156955010532985e-3	5.537718329661047e-3	1.570800940186355e-2	1.8321337006867222e-2	3.14283107850812e-2	5.380045758219068e-2	0.32307020316889806	9.418943074990306e-2	3.8759120002446294e-2	2.397945029229294e-2	2.098206506998669e-2	1.9947262768438046e-2	1.3883525163693754e-2	1.2184702619824137e-2	3.2426698703682574e-2	6.7103486625466596e-3	1.6706639731236886e-2	1.1445872427128873e-2	1.0227529795083757e-2	3.6610394262509634e-3	3.0785365462445073e-3	8.425678773516793e-3	3.4713428686683055e-2	6.185044016729854e-3	1.057201628448477e-2	9.475533913802835e-3	8.333767634846246e-3	6.464740458020852e-3	1.3941653760968188e-2	6.3014131133635656e-3	9.303594157360009e-3	2.045512613672429e-2	1.5540752347478462e-3	1.8673221335408694e-3	3.7172072551197952e-3	5.6737719595476e-3	5.534695554990946e-3	1.2777785337252536e-2	1.3261202973831154e-2	
2.9626813087583184e-3	2.0864476678310547e-3	7.2597278345800376e-3	3.6089339872218693e-3	4.608845939586144e-3	4.805762397114096e-3	2.702836412813307e-3	3.8584315182658767e-3	2.261129964390025e-2	4.8538349939018345e-3	4.038959331227326e-3	3.937059732229311e-3	3.6068132650667007e-3	2.240511586059596e-3	1.549753766949146e-2	6.649597846556118e-3	8.44966193089633e-3	7.371398108075269e-3	2.3315018752848617e-3	4.03235787619278e-3	7.226510806296446e-3	3.05800336570832e-3	7.442268479657618e-3	3.0005484748466964e-2	2.7310102784212063e-2	1.2674444651696735e-2	1.1890068447723088e-2	6.762033941344583e-3	1.2439578061141323e-2	1.0873169738073002e-2	2.2971442335517966e-2	0.10647223685590786	2.8499227590929616e-2	1.6750429395004204e-2	1.1457148756617956e-2	6.1491442126662904e-3	1.4762376092151616e-3	7.19703527378626e-3	7.191380556182631e-3	9.23494510797824e-2	4.67464870661207e-3	7.1049137165656705e-3	5.319504061571006e-3	1.4898073517278375e-3	7.186525905781077e-3	5.711776945194578e-3	1.0727347194226057e-2	4.472156409043422e-2	5.6204984987574275e-3	4.891445828929943e-3	7.973779612677912e-3	3.2127153069417148e-3	6.677832876285568e-4	8.710974574234462e-3	1.5871938730791756e-3	7.959548713499938e-3	1.458355656519574e-2	3.6057843619801484e-3	3.5040212429755784e-3	4.265572197652356e-3	5.7083609932147995e-3	6.380083590385505e-3	1.7601369137320393e-2	1.1431152117315595e-2	
3.906250000000046e-3	1.6810156674231288e-3	7.520806166663206e-3	3.906250000000074e-3	4.919062995116222e-3	5.042980373492658e-3	3.349723469402656e-3	3.21716984940485e-3	1.926130185924938e-2	4.289170698406707e-3	3.56670726456712e-3	3.906250000000041e-3	3.2253317190857407e-3	2.1157455798591156e-3	1.709801989971103e-2	5.265262562552743e-3	6.765823467065961e-3	7.071536429800599e-3	2.0740346788830854e-3	3.906250000000059e-3	6.895964315352191e-3	2.7774233408368936e-3	6.6043875914705095e-3	2.1079957155055798e-2	1.893031839571032e-2	8.895967657884186e-3	8.361489083597838e-3	3.906250000000042e-3	8.74452638893419e-3	5.7661211265987375e-3	1.3615483174524578e-2	4.7213290612902144e-2	1.0929424421608044e-2	9.4194968390501e-3	5.252180771166476e-3	3.9062499999999124e-3	4.9190629951163245e-3	8.131487153502167e-3	6.097025026878425e-3	0.3629823471309118	1.3434562681295805e-2	8.553113415296902e-3	8.451421628248057e-3	3.9062500000005265e-3	1.046416409949162e-2	9.331471213924657e-3	1.858654580631287e-2	7.72770726721847e-2	9.430521728019677e-3	6.445626959187299e-3	8.935676157981772e-3	3.9062499999998283e-3	9.165356846479223e-4	9.156345011016767e-3	2.185503612780077e-3	1.026690044306896e-2	1.389705973174918e-2	3.5234207533132375e-3	3.7727216375467547e-3	3.9062500000001015e-3	6.590504778274331e-3	7.6357436788035945e-3	2.127018070974774e-2	1.4132659787467668e-2	
5.133511315045556e-3	1.0324708632844686e-3	9.134506662995923e-3	6.0036185499673335e-3	7.210260317315397e-3	3.0314453172274524e-3	4.981160145537552e-3	4.803365111495657e-3	1.510344560828061e-2	3.579910117722224e-3	2.1614732300288394e-3	4.073499097473546e-3	1.9823451046254983e-3	3.6237854867595103e-3	2.0556174498234152e-2	3.7006365748039225e-3	7.073804605784119e-3	8.981396111148982e-3	3.924450164380836e-4	4.272430180194863e-3	5.870104187025535e-3	5.003125800252714e-3	4.46687774479552e-3	1.6368603545358126e-2	1.4544173939342339e-2	5.395372033439078e-3	6.1756082213270625e-3	5.627974821124277e-3	8.76462062673437e-3	6.802071002239687e-3	8.453318565069954e-3	2.856714137837643e-2	9.414590119220436e-3	8.289869448771196e-3	7.829399514390706e-3	2.6907375165852237e-3	1.956463570507114e-3	4.5232147446432865e-3	8.701891194923948e-3	5.307766556311894e-2	9.892980870797926e-3	1.1985246020942005e-2	1.3961822595772857e-2	1.191008744340919e-2	2.1409488149824383e-2	2.72832427531701e-2	6.213907291783924e-2	0.29419890914716096	4.136969670012124e-2	2.3752316778615078e-2	2.048052729358761e-2	1.3164184865961489e-2	8.194710988287729e-3	1.2586139851320332e-2	3.45627005622308e-3	1.9060136058276476e-2	1.8257073630017082e-2	5.974649583619269e-3	6.442870389977552e-3	2.948402893295324e-3	1.038487007336015e-2	1.1675495448348342e-2	2.8510522624650005e-2	1.7526729708082465e-2	
