8.672179826709759e-17	3.5756875874977393e-16	1.0623364985843529e-15	5.392060823373176e-16	4.572923775089437e-16	4.774367455280142e-16	4.0217161031339663e-16	7.823607684645819e-16	1.0282790873758356e-15	4.687638839095535e-16	0.9999999999999998	1.0850012386040101e-15	6.513684639575833e-16	5.250089801890222e-16	9.859121976440469e-16	1.407939714700998e-15	4.865570469844976e-16	5.822581968845953e-16	1.0684051901042507e-15	1.6962943637685597e-15	7.008739642286285e-16	1.164914282315629e-15	9.50376769988904e-16	5.469030434130112e-16	1.7705095956746705e-15	6.615690428013357e-16	1.0	4.40774255965551e-16	1.2853377526445644e-15	2.8051084734049373e-15	1.2017440082871851e-15	9.60946386021731e-16	
5.849337339831485e-16	1.0135610877810187e-15	2.631063742138015e-16	1.0	5.818956593304172e-16	5.895922915168822e-16	2.1008520917463224e-16	1.3729065072690548e-15	3.04126265848902e-16	1.098255679476796e-15	7.361840923269957e-16	2.1153359543568785e-15	3.553431890143501e-16	7.131380483046424e-16	6.140864280780977e-16	1.032169579108615e-15	6.53383084846305e-16	1.0018249605267061e-15	1.836754930991946e-15	1.0	1.344420766432218e-15	6.667575037385936e-16	9.118507654789349e-16	1.512090900373868e-15	6.720391286896046e-16	1.1461498644547708e-15	8.61263192250421e-16	2.339241160463499e-15	8.058831499489741e-16	9.24036653800723e-16	1.150641187111661e-15	2.10807537435492e-15	
2.2799538613104293e-16	3.2287416912385523e-16	8.117986916612115e-16	1.3797446262415962e-15	7.714349285114998e-16	8.246963709554709e-16	5.918483988037011e-16	5.865116490814566e-16	8.466543980296772e-16	5.508259233909042e-16	4.068878873158892e-16	2.259473165451457e-15	1.0	1.665945192202126e-15	1.2266960635501499e-15	9.684993946786358e-16	6.939303331703727e-16	2.1142379598222253e-15	8.019227179055663e-16	3.5507208984155515e-16	1.9763670574357626e-15	2.649969396103829e-15	1.639841359659732e-16	2.5018537765542007e-16	1.081079424412605e-15	9.016975154745157e-16	2.2299882091403673e-15	1.4933067566640833e-15	1.0	1.114724181185034e-15	6.984648174682654e-16	1.5304351469202115e-15	
1.4009543449404404e-15	6.217991620432278e-16	4.52716958417927e-16	8.203541065881531e-16	1.4298520731164277e-15	1.0	7.196900605585464e-16	9.969322398497701e-16	6.110364914174689e-16	1.7302247087062627e-15	1.5499014780290388e-15	5.865449982399007e-16	1.561790726879384e-15	4.717166089816936e-15	1.4527354214581578e-15	6.029181115263303e-16	1.4818742662997434e-15	1.025954020526637e-15	1.9996434107815762e-15	2.4831148686158368e-15	3.332927063012481e-16	0.9999999999999998	2.167665726897049e-15	5.089226057565241e-16	7.957258082233382e-16	3.1986547545880386e-15	2.2105269074788875e-15	1.6254129862599505e-15	1.6599499962245534e-15	3.3908910060628023e-15	7.905988097525781e-16	1.9307567751728087e-15	
2.5421583702965384e-16	5.317040648323108e-16	7.377797501951247e-16	6.416607072588428e-16	2.1665113234046632e-16	1.8678479457639965e-15	8.746120694283214e-16	8.425494062788873e-16	3.4377995847989067e-16	1.0811868464428265e-15	1.5235356450148705e-15	7.883683634213159e-16	9.10938747120077e-16	2.8779210163298044e-15	1.0000000000000007	3.2749539392730747e-16	1.108475249267032e-15	9.405741233609392e-16	9.113821776992117e-16	5.913276418768006e-16	1.5155994070272918e-15	1.3612233189358496e-15	1.5283888466648239e-15	1.5869792781902087e-15	8.593635211947571e-17	6.115515372048533e-16	2.2906995584411316e-15	1.0638187296523987e-15	5.618452268749733e-16	1.86509982635659e-15	1.0	2.2689977497461047e-15	
1.1388046740189e-15	6.585080918954489e-16	5.473519328336368e-16	1.3134655002904517e-15	5.742589775169219e-16	1.001451295236934e-15	6.184175810170746e-16	1.0	5.850366174633797e-16	1.19369806400068e-15	3.966769305206204e-16	6.995717375966156e-16	1.961672371259432e-15	1.5485747341720126e-16	1.1034832623207806e-15	3.946195083893524e-15	1.4076401861147878e-15	3.869055623702456e-16	8.756194737989359e-16	1.0806004552160143e-15	2.784487862952122e-16	1.3562001679449406e-15	1.1397981842158802e-15	1.0	1.341373175127096e-15	7.591694787330448e-16	3.2742774353240484e-16	1.1324213864640173e-15	2.5153490401663703e-16	1.1125370787209013e-15	1.0707139742260818e-15	4.677492953114014e-16	
1.0	8.614434872333221e-17	8.384656313839603e-16	4.499760346189546e-16	6.659482397193194e-16	1.138063217752167e-16	6.854462987458188e-16	1.2750904928829163e-15	6.71855003501204e-16	6.202291462427158e-16	9.988211793182705e-16	3.8351515185968964e-16	1.235350847712595e-15	1.5388974826493344e-15	1.1825471375888454e-15	4.919401737756418e-16	1.0	1.5508359960853907e-15	1.796237263313063e-15	3.0112022708217813e-15	1.2243158180719554e-15	1.8983495196696577e-15	2.754210470949106e-15	1.7448931898210898e-15	1.7225464241988352e-16	3.2083832620401565e-15	4.370022886824335e-16	2.852723615483273e-16	3.106205776189472e-16	1.1009130443309493e-15	3.559608612578797e-16	1.4051616197540656e-15	
6.1189281598253065e-16	4.966772634901708e-16	1.1072444701379732e-15	8.83487445367024e-16	8.298181704580996e-16	1.2694706515722698e-15	4.4396728950146603e-16	6.471448645184033e-16	4.689596401139374e-16	1.0	3.2360128795578853e-16	8.385306797534957e-16	5.111285522802738e-16	1.3396976949366376e-15	1.2187693052171555e-15	8.145376486667973e-16	2.3591958654582782e-15	7.008819556143584e-16	9.596721486327692e-16	3.8186776434453694e-16	1.0630175412232347e-15	1.7612492909657343e-15	8.307450333627364e-16	5.03655683776232e-16	3.0691812949506383e-15	0.9999999999999999	1.1847156762025447e-15	1.17173476326033e-15	5.84282576302193e-16	2.002691484805067e-15	8.969964546825381e-16	2.194953778429979e-15	
1.264414537066422e-15	5.028880778793581e-16	0.9999999999999998	3.029924356932949e-16	1.1851225427487509e-15	9.30968489913359e-16	1.4220680711979807e-15	3.6838681840142395e-16	7.757287354073441e-16	1.0632878550355354e-15	1.3247859557689139e-15	1.6808494783831799e-15	5.412456008073352e-16	1.977941566088013e-15	1.7401083734127001e-15	1.2686427848458137e-15	1.8112551823571797e-15	1.2751860709516024e-15	0.9999999999999998	3.050320342829133e-15	1.2432551151343226e-15	1.4607569134102763e-15	1.352719525358682e-15	1.543119414138525e-15	1.3256978005232349e-15	1.450384704023926e-15	1.5504740664417618e-15	2.141241923243813e-16	1.6263192755278516e-15	9.318408300789017e-16	1.8966327633308517e-15	1.0901274094835427e-15	
1.3620065128202807e-15	1.2862363371029512e-15	4.883368259705075e-16	1.1227681939305419e-15	7.18410129319821e-16	8.385679120666228e-16	1.603066472131864e-15	8.732954460945191e-16	1.0058404813442934e-16	5.364364140761084e-16	2.656199241204506e-15	0.9999999999999998	7.569538987170178e-16	2.2607062828877578e-15	1.2926885668216898e-15	1.22613324388658e-15	3.465646259440216e-15	8.90466273670662e-16	1.876588893347532e-15	1.9336956050569367e-15	5.277039078547416e-16	4.0079245804287273e-16	4.036150363985659e-15	2.950062909132325e-16	8.636240290886644e-16	3.5048820357805344e-15	1.2588403457388573e-15	0.9999999999999999	3.842986129132241e-15	1.2885212567167886e-15	6.333243887827225e-16	3.176263525779592e-15	
5.341488503802257e-16	3.031798407899492e-16	9.71050106862426e-16	5.216710380971683e-16	1.0	9.545094256120392e-16	9.24453004337488e-16	5.095777892364279e-16	1.742101734504817e-15	9.047210765559601e-17	6.038058858093733e-16	1.7506078225936154e-15	1.199210940198153e-15	8.82103049642061e-16	5.772746882462057e-16	8.129641419661186e-16	5.719358723553019e-16	7.625747522023135e-16	1.560132794937948e-15	1.4304762136351052e-15	1.0	6.80470021330953e-16	2.2597501720011173e-15	1.663594612900977e-15	6.241778617516402e-16	9.352126582269148e-16	3.2375814905015583e-15	1.9087368623209022e-15	1.2987908652084494e-15	1.5698214736028943e-15	1.8558557877320254e-15	7.706063633777921e-16	
7.36389604738233e-17	1.4196886205984126e-15	6.869514592335201e-16	1.275785040720402e-15	1.8378017794457724e-15	1.5704699867993896e-15	2.1587880181506317e-15	1.2537203125859944e-15	1.4659645076570017e-15	1.1083596825376044e-15	9.04430852913756e-16	5.098943684843431e-16	1.9913809502585612e-15	0.9999999999999999	1.448901774518415e-15	1.1481956339024935e-15	1.6039692656105453e-15	1.1535470904460716e-15	1.5433411512234867e-15	1.0357984340463664e-15	1.9055738011748573e-15	4.428013176449662e-15	2.2887042814268852e-15	4.351744959149994e-16	1.5610294535310124e-15	1.162618416275799e-15	1.7369926105981169e-15	2.350780901638738e-15	5.020214811331514e-15	0.9999999999999999	4.164231475111829e-15	1.3601816775261439e-15	
4.3202488963429303e-16	8.325841421530031e-16	9.541704520113439e-16	9.658239451803459e-16	9.065245926684957e-16	5.80166459978954e-16	1.0000000000000002	6.052699795883091e-16	8.601025463082526e-16	2.0761359062966927e-15	9.801202990792123e-16	1.1641703915275345e-15	7.9562182306484735e-16	2.8939478569722233e-15	9.396150164628544e-16	9.613060571772162e-16	3.4451663104996387e-15	1.8568835325783825e-16	1.3687243052145856e-15	3.616197418070126e-15	7.942080006908092e-16	2.4469816522331046e-15	1.0000000000000007	1.1414638652303343e-15	1.2770085822816777e-15	2.6812411529669334e-15	8.876649693228668e-16	1.6265056305425467e-15	3.0762259877922314e-15	1.8949096874143624e-15	2.0595200825763696e-15	1.8441946360330588e-15	
1.1815402674386221e-15	1.0655230939769435e-15	4.0734149513111224e-16	7.677464562351533e-16	9.264868851833665e-16	6.259179428170749e-16	1.509540680034233e-15	1.7841529750903966e-15	4.465556965800231e-16	9.214439784173805e-16	2.7862120959555393e-16	1.572806199017233e-15	9.177097085066223e-16	7.050797385703379e-16	2.9976538826078623e-15	0.9999999999999999	9.697709347926406e-16	4.049613402300986e-16	1.7456442028813982e-15	2.3804010868661297e-15	9.17522780543331e-16	1.3217138667029937e-15	2.0386060215773705e-15	6.04445153381902e-15	1.3435408123690331e-15	1.2979630083978199e-15	2.282781963966828e-15	2.0190161786265017e-16	1.1336560594621019e-15	2.2040248870635968e-15	1.7593592205192732e-15	1.0	
1.960053859272353e-15	1.6846121091709374e-15	1.4515251391009743e-15	1.2910748666417158e-15	8.033612029033188e-16	8.522013360524964e-16	1.3070954334695662e-15	8.69022446906956e-16	1.0	7.096736566819558e-16	1.6831511545938328e-15	8.577926941287179e-16	1.0274668489313215e-15	7.428876068502039e-16	5.515056708669735e-16	1.370678557167011e-15	1.671055725663843e-15	2.6111825363105692e-15	1.636132106710155e-15	1.466395522782322e-15	1.8914798489397545e-15	1.6385461882951032e-15	1.0118212434608798e-15	6.973027370632778e-16	1.0	2.095135932481489e-15	3.3975297755422636e-15	1.5767873023486507e-15	1.0789828504422288e-15	1.2515149262644703e-15	1.3644501657686977e-15	2.577267289839418e-15	
2.0022925019362157e-15	0.9999999999999998	4.1545410699684324e-16	1.5219932319579793e-15	3.6163888104854785e-16	1.0069797089569163e-15	2.3744274922950175e-15	1.1434107758842745e-15	1.35714591946537e-15	1.2560763627156988e-15	1.542963266013545e-15	1.0490889919581544e-15	2.0633804729051826e-15	3.837709127003563e-15	5.659297159015573e-16	1.5067281754566198e-15	3.710177321724345e-15	1.0000000000000002	2.125919630129115e-15	2.456303052083472e-15	7.067992379136258e-16	1.2669495040982692e-15	3.291877035304491e-15	2.8654729532100756e-15	9.627855943898688e-16	7.402228348447698e-15	1.857113191107942e-15	2.981148538803261e-15	2.5298775630142742e-15	6.401182514046785e-16	9.54117187693626e-16	4.2620239764193216e-15	
1.9572854794487356e-15	9.149104129155079e-16	2.0043346667430808e-15	2.2710182258250186e-15	1.4438613322151874e-15	1.2419351082635796e-15	8.001420259947148e-16	7.468347215234978e-16	1.924219089359099e-15	1.7557606268557062e-15	1.0	2.3993959932839837e-16	2.2249852342294955e-15	1.0520050274040321e-15	1.2794876322097686e-15	9.230249095599066e-16	4.96772730989804e-16	2.805520390854688e-15	1.2806160610793311e-15	1.348161697010642e-15	2.5905175565784757e-15	1.8611933786017999e-16	1.6685587242946324e-15	4.3630558607207786e-15	1.5019825536418568e-15	2.9109834563231943e-15	1.0	3.136057285918337e-15	1.2097355120395654e-15	5.309747203496336e-15	2.021520835796705e-15	3.1974046694958585e-15	
2.7507977885572228e-15	1.0285783897023458e-15	1.5098427052446469e-15	0.9999999999999998	7.785952248249326e-16	1.37598677268699e-15	1.199726823761637e-15	1.0444259933773017e-15	6.405053881731098e-16	1.9682637653309097e-15	2.236500451101855e-15	2.077761377291799e-16	1.1241864745258698e-15	1.7168759021182944e-15	3.43286984198257e-16	2.6554633392854397e-15	3.8774077201621263e-16	6.781859220331669e-16	2.056889919349874e-15	1.0	1.6031135190161923e-15	5.75996115938365e-16	1.1197002244902755e-15	1.9980708859072405e-15	2.8593237146215773e-15	2.962814763896156e-15	7.554147235768146e-16	8.548583875383245e-15	1.0347825468965786e-15	1.7419606079316309e-15	1.2266157356687509e-15	1.6626661653244381e-15	
6.850509883178991e-16	9.73852577263839e-16	1.2685858547199368e-15	1.3286308708942132e-15	1.3151040633718584e-15	1.0970644856846044e-15	1.128847893311978e-15	8.693063515104456e-16	7.550771561091976e-16	1.4084675421919215e-15	2.083925701573321e-15	1.1846132455090046e-15	1.0	2.8245039370957097e-15	1.047649473685286e-15	9.32183081211097e-16	7.822272108249527e-16	6.850054878667527e-16	6.670231703687906e-16	2.753117102112431e-15	2.964125402146185e-15	2.8494580964637025e-15	2.4351279269890845e-15	1.1011030011256147e-15	2.2382145346576708e-15	4.439127208765575e-15	1.9173536894641367e-15	3.253651462675059e-15	1.0	3.223662474590488e-15	1.7476760052297202e-15	2.962929152413789e-15	
1.7499774868752294e-15	5.023424929556285e-16	7.303466718860875e-16	1.2139795796823777e-15	8.053676763337127e-16	0.9999999999999997	9.941598482621806e-16	1.786413358855422e-15	1.4856445706803756e-15	1.1666221735275884e-15	2.292289361579893e-15	7.591318208286219e-16	1.8848806342772175e-15	1.3811068254298105e-15	1.777395772496912e-15	2.0850481379549998e-15	1.1803464414186736e-15	2.1586798843899544e-15	9.718330599172863e-16	6.467634468059349e-16	1.5938512421043334e-15	1.0	1.5578201851268623e-15	2.731328034887106e-15	1.5018057286764606e-15	5.268449728698149e-16	4.996838840127467e-15	2.7372727174632066e-15	7.413421502620788e-16	1.5714476214784843e-14	1.6148631500990953e-15	5.64667813280923e-16	
9.258341208987732e-16	1.1476402038273916e-15	1.7619983515327758e-15	1.2454420587149975e-15	2.053929050537613e-15	1.891548714544817e-15	1.6952251778390877e-15	1.8406405221963554e-15	1.8713041562732155e-15	8.385051096170741e-16	1.206020882126651e-15	1.5453777051233034e-15	8.739405241949264e-16	1.204299523899633e-15	1.0000000000000002	1.4206593606512126e-15	6.410726748386339e-16	1.610715035258317e-15	2.868065071743455e-15	5.336869091208364e-16	9.122540776212689e-16	2.3860528660217418e-15	2.772195582880791e-15	1.1657422428089525e-15	7.023107711077689e-16	1.939594814967122e-15	7.774232497192862e-16	2.2037948135680323e-15	1.4569027409638371e-15	3.681264797525431e-15	0.9999999999999996	9.109412713940913e-16	
2.5316891033335133e-15	1.6987194939321908e-15	1.4215254268581154e-15	8.858477151134136e-16	1.6912263918997048e-15	3.531467976302187e-15	9.558743159018367e-16	0.9999999999999999	1.7666572413569328e-15	7.102331624828554e-16	1.3223152116212575e-15	1.1498913916473133e-15	1.7378310517207077e-15	1.7296900290595773e-15	1.9418716578681636e-15	2.4834661407872587e-15	2.685074572443368e-15	8.775287785536026e-16	1.2413890761928356e-15	3.4832387800424967e-15	7.560608735784996e-16	2.039978199809088e-15	4.572730588289451e-15	1.0	1.5456337497378508e-15	3.0719980195150333e-15	3.0525847022696983e-15	5.363389360930129e-16	9.92360387197787e-16	9.152914622947603e-16	1.6562545293418212e-15	4.239131889104644e-15	
